game_id,season,season_type,game_date,game_date_time,athlete_id,athlete_display_name,team_id,team_name,team_location,team_short_display_name,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,offensive_rebounds,defensive_rebounds,rebounds,assists,steals,blocks,turnovers,fouls,plus_minus,points,starter,ejected,did_not_play,active,athlete_jersey,athlete_short_name,athlete_position_name,athlete_position_abbreviation,team_display_name,team_uid,team_slug,team_logo,team_abbreviation,team_color,team_alternate_color,home_away,team_winner,team_score,opponent_team_id,opponent_team_name,opponent_team_location,opponent_team_display_name,opponent_team_abbreviation,opponent_team_logo,opponent_team_color,opponent_team_alternate_color,opponent_team_score,athlete_headshot_href
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,10,Nikki Teasley,6,Sparks,Los Angeles,Sparks,35,2,6,0,4,3,3,1,7,8,10,0,0,5,5,-1,7,TRUE,FALSE,FALSE,TRUE,,N. Teasley,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,513,Shaquala Williams,6,Sparks,Los Angeles,Sparks,,,,,,,,,,,,,,,,--,,FALSE,FALSE,FALSE,FALSE,,S. Williams,Guard,G,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,8,Nicky McCrimmon,6,Sparks,Los Angeles,Sparks,10,0,3,0,0,0,0,0,2,2,2,0,0,2,0,-1,0,FALSE,FALSE,FALSE,FALSE,,N. McCrimmon,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,11,Sophia Witherspoon,6,Sparks,Los Angeles,Sparks,2,1,1,0,0,3,4,0,0,0,0,1,0,0,0,-1,5,FALSE,FALSE,FALSE,FALSE,,S. Witherspoon,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,38,Lynn Pride,6,Sparks,Los Angeles,Sparks,12,1,2,0,0,1,1,3,2,5,1,2,0,2,2,-1,3,FALSE,FALSE,FALSE,FALSE,,L. Pride,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,188,Jennifer Gillom,6,Sparks,Los Angeles,Sparks,6,0,2,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,FALSE,FALSE,FALSE,FALSE,,J. Gillom,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907006,2003,3,2003-09-07,2003-09-08T02:30:00Z,313,Vanessa Nygaard,6,Sparks,Los Angeles,Sparks,5,1,2,1,1,0,0,2,0,2,0,1,0,0,0,-1,3,FALSE,FALSE,FALSE,FALSE,,V. Nygaard,Not Available,NA,Los Angeles Sparks,s:40~l:59~t:6,los-angeles-sparks,https://a.espncdn.com/i/teamlogos/wnba/500/los.png,LOS,532481,49ac9c,home,TRUE,79,13,Monarchs,Sacramento,Sacramento Monarchs,SAC,https://a.espncdn.com/i/teamlogos/wnba/500/sac.png,,,54,
230907003,2003,3,2003-09-07,2003-09-07T22:00:00Z,286,Taj McWilliams-Franklin,18,Sun,Connecticut,Sun,37,8,16,0,2,1,1,3,10,13,2,1,1,1,2,-1,17,TRUE,FALSE,FALSE,TRUE,,T. McWilliams-Franklin,Forward,F,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,73,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,79,
230907003,2003,3,2003-09-07,2003-09-07T22:00:00Z,156,Katie Douglas,18,Sun,Connecticut,Sun,33,3,7,1,4,2,2,1,1,2,1,2,0,1,4,-1,9,TRUE,FALSE,FALSE,TRUE,23,K. Douglas,Guard,G,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,73,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,79,
230907003,2003,3,2003-09-07,2003-09-07T22:00:00Z,230,Shannon Johnson,18,Sun,Connecticut,Sun,36,5,12,4,7,2,2,1,2,3,5,3,0,1,5,-1,16,TRUE,FALSE,FALSE,TRUE,,S. Johnson,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,73,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,79,
230907003,2003,3,2003-09-07,2003-09-07T22:00:00Z,263,Rebecca Lobo,18,Sun,Connecticut,Sun,31,4,9,1,4,0,0,3,3,6,4,0,3,2,4,-1,9,TRUE,FALSE,FALSE,TRUE,,R. Lobo,Not Available,NA,Connecticut Sun,s:40~l:59~t:18,connecticut-sun,https://a.espncdn.com/i/teamlogos/wnba/500/ct.png,CT,de6b36,002d62,away,FALSE,73,3,Shock,Detroit,Detroit Shock,TUL,,11213e,c5d646,79,
